Leitungsfunktion;Status seit;Eigentum;Teilnetz;Druckzone;Bauart;Vorschieber;Leistung (m³/h);Bemerkung;Nennweite DN [mm];Nenndruck (PN);Verbindungsart;Einbaujahr;Postleitzahl;Gemeindename;Ortsteilname;Straßenname;Strassenschlüssel;Hausnr;Hausnr-Ergänzung;Gebäudelage;Gebäudenutzung;Name I;Name II;Benutzeridentifikation;WA Leitungsabschnitt;X B Position ETRS89 Zone 32;Y B Position ETRS89 Zone 32;X B Punkt AW ETRS89 Zone 32;Y B Punkt AW ETRS89 Zone 32;Id;Latitude;Longitude;;
Hydrantenleitung;01.01.82;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;168,938;Leistung der Hydranten nicht aufsummieren! ;100;PN 16;(Fl) Flansch;1982;90475;Nürnberg;Fischbach;Fischbacher Hauptstr.;503411700001;126;;;;"VW;Hydrantenleitung;in Betrieb;01.01.1982;100";"(OH) Überflurhydrant;N-ERGIE;2782839;(37)Fischbach";"Nürnberg;Fischbach;Fischbacher Hauptstr.;126;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;01.01.1982;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;100;PN 16;2.300 m;2.258 m;BP:OK ÜP:OK  NL:OK ;;;";658694.703 m;5476360.150 m;;;2782839;49.419202;11.188167;;
Versorgungsleitung;18.09.18;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;;;80;PN 16;(Fl) Flansch;2018;90475;Nürnberg;Fischbach;Hutbergstr.;505170400002;25;;;;"VW;Versorgungsleitung;in Betrieb;18.09.2018;100";"(UH) Unterflurhydrant;N-ERGIE;29199644;(37)Fischbach";"Nürnberg;Fischbach;Hutbergstr.;25;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;18.09.2018;(HOB) Hoher Bühl;125*11,4 PE-100;100;PN 10;88.700 m;89.009 m;BP:OK ÜP:OK  NL:OK ;;;";659507.341 m;5476124.609 m;;;29199644;49.416872;11.199269;;
Versorgungsleitung;18.04.06;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;113,25;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;2006;90475;Nürnberg;Moorenbrunn;Krainer Str.;506508400003;14;;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;01.01.2006;100";"(UH) Unterflurhydrant;N-ERGIE;1914159;(36)Altenfurt/Moorenbrunn";"Nürnberg;Moorenbrunn;Krainer Str.;14;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1972;(HOB) Hoher Bühl;(PVC) Polyvinylchlorid;100;PN 10;97.300 m;97.401 m;BP:OK ÜP:OK  NL:OK ;;;";657246.573 m;5473903.117 m;;;1914159;49.397492;11.167242;;
Versorgungsleitung;07.07.08;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;125,25;Leistung der Hydranten nicht aufsummieren!;80;PN 16;(Fl) Flansch;2008;90475;Nürnberg;Altenfurt;Von-Soden-Str.;510800900001;36;;;Mehrfamilienhaus;"VW;Versorgungsleitung;in Betrieb;01.01.2008;100";"(UH) Unterflurhydrant;N-ERGIE;20191885;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Von-Soden-Str.;36;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;07.07.2008;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;100;PN 16;66.200 m;65.252 m;BP:OK ÜP:OK  NL:OK ;;;";657383.871 m;5474780.523 m;;;20191885;49.405344;11.169480;;
Versorgungsleitung;14.06.10;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;90,75;Leistung der Hydranten nicht aufsummieren!;80;PN 16;(Fl) Flansch;2010;90475;Nürnberg;Moorenbrunn;Rupert-Mayer-Str.;509067300003;32;;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;01.01.2010;80";"(OH) Überflurhydrant;N-ERGIE;21591163;(36)Altenfurt/Moorenbrunn";"Nürnberg;Moorenbrunn;Rupert-Mayer-Str.;32;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;14.06.2010;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;1.400 m;2.627 m;BP:OK ÜP:OK  NL:OK ;;;";657828.026 m;5473370.946 m;;;21591163;49.392559;11.175038;;
Versorgungsleitung;26.09.23;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;;;80;PN 16;(Fl) Flansch;2023;90475;Nürnberg;Fischbach;Börnestr.;501577700007;26;;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;26.09.2023;100";"(UH) Unterflurhydrant;N-ERGIE;33788159;(37)Fischbach";"Nürnberg;Fischbach;Börnestr.;26;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;01.01.1950;(HOB) Hoher Bühl;(GG) Grauguß ZM s;100;PN 10;118.600 m;116.238 m;BP:OK ÜP:OK  NL:OK ;;;";659026.088 m;5476899.625 m;;;33788159;49.423964;11.192949;;
Versorgungsleitung;12.07.04;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(OH) Überflurhydrant;nein;46,5;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;2004;90475;Nürnberg;Fischbach;Tiefe Brücke;510380800001;2;;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;01.01.2004;80";"(OH) Überflurhydrant;N-ERGIE;2793639;(37)Fischbach";"Nürnberg;Fischbach;Tiefe Brücke;2;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;01.01.1987;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;1.500 m;1.499 m;BP:OK ÜP:OK  NL:OK ;;;";657996.063 m;5476905.735 m;;;2793639;49.424287;11.178758;;
Hydrantenleitung;01.01.01;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;271,125;Leistung der Hydranten nicht aufsummieren! ;100;PN 16;(Fl) Flansch;2001;90475;Nürnberg;Altenfurt;Löwenberger Str.;506731000004;32;;;;"VW;Hydrantenleitung;in Betrieb;01.01.2001;100";"(OH) Überflurhydrant;N-ERGIE;2687231;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Löwenberger Str.;32;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1979;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;100;PN 16;2.200 m;2.242 m;BP:OK ÜP:OK  NL:OK ;;;";657426.597 m;5475363.906 m;;;2687231;49.410576;11.170300;;
Hydrantenleitung;09.09.20;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;;;100;PN 16;(Fl) Flansch;2020;90475;Nürnberg;Altenfurt;Raudtener Str.;508678400001;1;;;;"VW;Hydrantenleitung;in Betrieb;09.09.2020;100";"(OH) Überflurhydrant;N-ERGIE;31078314;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Raudtener Str.;1;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1978;(HOB) Hoher Bühl;(St) Stahl ZM;100;PN 16;2.500 m;1.091 m;BP:OK ÜP:OK  NL:OK ;;;";656681.192 m;5475476.414 m;;;31078314;49.411780;11.160076;;
Hydrantenleitung;01.01.01;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;267,656;Leistung der Hydranten nicht aufsummieren! ;100;PN 16;(Fl) Flansch;2001;90475;Nürnberg;Altenfurt;Freystädter Str.;503572700001;120;;;Mehrfamilienhaus;"VW;Hydrantenleitung;in Betrieb;01.01.2001;100";"(OH) Überflurhydrant;N-ERGIE;2684682;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Freystädter Str.;120;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1949;(HOB) Hoher Bühl;(GG) Grauguß;100;PN 10;2.500 m;1.557 m;BP:OK ÜP:OK  NL:OK ;;;";657201.734 m;5475318.651 m;;;2684682;49.410228;11.167184;;
Hydrantenleitung;30.06.15;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;82,875;Leistung der Hydranten nicht aufsummieren!;80;PN 16;(Fl) Flansch;2015;90475;Nürnberg;Fischbach;Hochwurzel;504968000001;14;;;Einfamilienhaus;"VW;Hydrantenleitung;in Betrieb;30.06.2015;80";"(UH) Unterflurhydrant;N-ERGIE;25858235;(37)Fischbach";"Nürnberg;Fischbach;Hochwurzel;14;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;01.01.1997;(HOB) Hoher Bühl;(St) Stahl ZM;80;PN 16;1.500 m;1.500 m;BP:OK ÜP:OK  NL:OK ;;;";658900.593 m;5476287.418 m;;;25858235;49.418494;11.190975;;
Versorgungsleitung;10.03.16;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;;;80;PN 16;(Fl) Flansch;2016;90475;Nürnberg;Moorenbrunn;Villacher Str.;510720700006;26;;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;10.03.2016;80";"(UH) Unterflurhydrant;N-ERGIE;26477524;(36)Altenfurt/Moorenbrunn";"Nürnberg;Moorenbrunn;Villacher Str.;26;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1972;(HOB) Hoher Bühl;(PVC) Polyvinylchlorid;80;PN 10;48.400 m;47.903 m;BP:OK ÜP:OK  NL:OK ;;;";657367.196 m;5473853.142 m;;;26477524;49.397012;11.168883;;
Hydrantenleitung;23.09.19;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;nein;;;100;PN 16;(Fl) Flansch;2019;90475;Nürnberg;Moorenbrunn;Kremser Str.;506536600004;8;;;Einfamilienhaus;"VW;Hydrantenleitung;in Betrieb;23.09.2019;100";"(OH) Überflurhydrant;N-ERGIE;30006939;(36)Altenfurt/Moorenbrunn";"Nürnberg;Moorenbrunn;Kremser Str.;8;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1949;(HOB) Hoher Bühl;(GG) Grauguß;100;PN 10;0.900 m;1.102 m;BP:OK ÜP:OK  NL:OK ;;;";657587.396 m;5473651.799 m;;;30006939;49.395145;11.171836;;
Hydrantenleitung;01.01.97;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(OH) Überflurhydrant;nein;121,594;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;1997;90475;Nürnberg;Fischbach;Fischbacher Hauptstr.;503411700001;91;;;Gewerbe und Wohnen;"VW;Hydrantenleitung;in Betrieb;01.01.1997;80";"(OH) Überflurhydrant;N-ERGIE;2780732;(37)Fischbach";"Nürnberg;Fischbach;Fischbacher Hauptstr.;91;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;01.01.1950;(HOB) Hoher Bühl;(GG) Grauguß;80;PN 10;1.300 m;1.294 m;BP:OK ÜP:OK  NL:OK ;;;";658328.294 m;5476261.176 m;;;2780732;49.418407;11.183079;;
Versorgungsleitung;17.09.15;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;184,5;Leistung der Hydranten nicht aufsummieren!;80;PN 16;(Fl) Flansch;2015;90475;Nürnberg;Altenfurt;Karl-Hertel-Str.;505972200001;17;;;Mehrfamilienhaus;"VW;Versorgungsleitung;in Betrieb;17.09.2015;100";"(OH) Überflurhydrant;N-ERGIE;26208129;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Karl-Hertel-Str.;17;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;17.09.2015;(HOB) Hoher Bühl;125*11,4 PE-100;100;PN 10;0.350 m;1.893 m;BP:OK ÜP:OK  NL:OK ;;;";657814.780 m;5475385.412 m;;;26208129;49.410669;11.175656;;
Versorgungsleitung;01.01.91;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;50,156;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;1991;90475;Nürnberg;Fischbach;Flachsröststr.;503431400001;62;a;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;01.01.1991;80";"(UH) Unterflurhydrant;N-ERGIE;2798916;(37)Fischbach";"Nürnberg;Fischbach;Flachsröststr.;62 a;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;01.01.1991;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;3.300 m;1.743 m;BP:OK ÜP:OK  NL:OK ;;;";658282.564 m;5477303.208 m;;;2798916;49.427785;11.182865;;
Hydrantenleitung;14.02.17;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;nein;;;100;PN 16;(Fl) Flansch;2017;90475;Nürnberg;Altenfurt;Am Graben;500497200019;13;;;Einfamilienhaus;"VW;Hydrantenleitung;in Betrieb;14.02.2017;100";"(OH) Überflurhydrant;N-ERGIE;27396156;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Am Graben;13;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1949;(HOB) Hoher Bühl;(GG) Grauguß;100;PN 10;2.780 m;2.780 m;BP:OK ÜP:OK  NL:OK ;;;";657541.860 m;5475279.831 m;;;27396156;49.409791;11.171854;;
Hydrantenleitung;01.01.72;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;227,625;Leistung der Hydranten nicht aufsummieren! ;100;PN 16;(Fl) Flansch;1972;90475;Nürnberg;Moorenbrunn;Radstädter Str.;508631000002;5;;;Einfamilienhaus;"VW;Hydrantenleitung;in Betrieb;01.01.1972;100";"(OH) Überflurhydrant;N-ERGIE;1956299;(36)Altenfurt/Moorenbrunn";"Nürnberg;Moorenbrunn;Radstädter Str.;5;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1972;(HOB) Hoher Bühl;(PVC) Polyvinylchlorid;100;PN 10;2.400 m;2.547 m;BP:OK ÜP:OK  NL:OK ;;;";657851.660 m;5474017.768 m;;;1956299;49.398366;11.175621;;
Versorgungsleitung;12.05.22;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;;;80;PN 16;(Fl) Flansch;2022;90475;Nürnberg;Fischbach;Am Hartgraben;500531300001;22;;;Zweifamilienhaus;"VW;Versorgungsleitung;in Betrieb;12.05.2022;100";"(UH) Unterflurhydrant;N-ERGIE;32447694;(37)Fischbach";"Nürnberg;Fischbach;Am Hartgraben;22;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;01.01.1998;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;100;PN 16;60.000 m;60.371 m;BP:OK ÜP:N.OK  NL:OK ;;;";658335.575 m;5476163.284 m;;;32447694;49.417526;11.183141;;
Hydrantenleitung;28.04.06;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;139,875;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;2006;90475;Nürnberg;Fischbach;Fischbacher Hauptstr.;503411700001;193;;;Gewerbe und Wohnen;"VW;Hydrantenleitung;in Betrieb;01.01.2006;80";"(OH) Überflurhydrant;N-ERGIE;2790247;(37)Fischbach";"Nürnberg;Fischbach;Fischbacher Hauptstr.;193;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;28.04.2011;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;1.950 m;2.575 m;BP:OK ÜP:OK  NL:OK ;;;";659075.470 m;5476491.687 m;;;2790247;49.420284;11.193466;;
Hydrantenleitung;01.01.72;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;182,25;Leistung der Hydranten nicht aufsummieren! ;100;PN 16;(Fl) Flansch;1972;90475;Nürnberg;Moorenbrunn;Zillerstr.;511518400002;14;;;Einfamilienhaus;"VW;Hydrantenleitung;in Betrieb;01.01.1972;100";"(OH) Überflurhydrant;N-ERGIE;1957658;(36)Altenfurt/Moorenbrunn";"Nürnberg;Moorenbrunn;Zillerstr.;14;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1972;(HOB) Hoher Bühl;(PVC) Polyvinylchlorid;100;PN 10;7.500 m;7.520 m;BP:OK ÜP:OK  NL:OK ;;;";657717.373 m;5474125.050 m;;;1957658;49.399365;11.173814;;
Versorgungsleitung;01.04.04;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;150,375;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;2004;90475;Nürnberg;Fischbach;Flachsröststr.;503431400001;76;c;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;01.01.2004;100";"(UH) Unterflurhydrant;N-ERGIE;10314959;(37)Fischbach";"Nürnberg;Fischbach;Flachsröststr.;76 c;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;01.04.2004;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;100;PN 16;22.400 m;21.692 m;BP:OK ÜP:OK  NL:OK ;;;";658150.033 m;5477382.714 m;;;10314959;49.428535;11.181070;;
Hydrantenleitung;11.12.05;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;ja;68,625;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;2005;90475;Nürnberg;Fischbach;Feuchter Str.;503383000001;28;d;;Einfamilienhaus;"VW;Hydrantenleitung;in Betrieb;01.01.2005;80";"(UH) Unterflurhydrant;N-ERGIE;12832647;(37)Fischbach";"Nürnberg;Fischbach;Feuchter Str.;28 d;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;11.12.2005;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;0.800 m;1.399 m;BP:OK ÜP:OK  NL:OK ;;;";659208.531 m;5475964.761 m;;;12832647;49.415513;11.195088;;
Hydrantenleitung;01.01.01;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;( ) Gartenhydrant;nein;;;40;PN 16;unbekannt;2001;90475;Nürnberg;Altenfurt;Saganer Str.;509149200006;;;;;"VW;Hydrantenleitung;in Betrieb;01.01.2001;40";"( ) Gartenhydrant;N-ERGIE;2683109;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Saganer Str.;;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1935;(HOB) Hoher Bühl;(St) Stahl;40;PN 16;1.500 m;1.463 m;BP:OK ÜP:N.OK  NL:OK ;;;";656527.373 m;5475703.850 m;;;2683109;49.413864;11.158046;;
Versorgungsleitung;01.01.99;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;124,5;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;1999;90475;Nürnberg;Fischbach;Fischbacher Hauptstr.;503411700001;67;;;Mehrfamilienhaus;"VW;Versorgungsleitung;in Betrieb;01.01.1999;200";"(UH) Unterflurhydrant;N-ERGIE;2779241;(37)Fischbach";"Nürnberg;Fischbach;Fischbacher Hauptstr.;67;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;01.01.1950;(HOB) Hoher Bühl;(GG) Grauguß ZM s;200;PN 10;62.400 m;63.375 m;BP:OK ÜP:OK  NL:OK ;;;";658236.165 m;5476151.310 m;;;2779241;49.417444;11.181766;;
Versorgungsleitung;01.01.99;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;149,344;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;1999;90475;Nürnberg;Altenfurt;Sprottauer Str.;509874100004;12;;;Fabrik,Industrie;"VW;Versorgungsleitung;in Betrieb;01.01.1999;80";"(OH) Überflurhydrant;N-ERGIE;3864926;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Sprottauer Str.;12;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1999;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;3.200 m;3.100 m;BP:OK ÜP:OK  NL:OK ;;;";657067.095 m;5475873.673 m;;;3864926;49.415251;11.165549;;
Hydrantenleitung;;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;ja;72,75;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;2003;90475;Nürnberg;Fischbach;Bärenbühlgraben;502361100001;17;;;Einfamilienhaus;"VW;Hydrantenleitung;in Betrieb;01.01.2003;80";"(UH) Unterflurhydrant;N-ERGIE;6952223;(37)Fischbach";"Nürnberg;Fischbach;Bärenbühlgraben;17;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;01.01.2003;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;1.199 m;1.199 m;BP:OK ÜP:OK  NL:OK ;;;";658839.878 m;5477126.183 m;;;6952223;49.426049;11.190474;;
Versorgungsleitung;01.01.00;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;91,875;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;2000;90475;Nürnberg;Fischbach;Hartstr.;504481900003;18;;;Wohn-, Seniorenheim;"VW;Versorgungsleitung;in Betrieb;01.01.2000;100";"(UH) Unterflurhydrant;N-ERGIE;4122549;(37)Fischbach";"Nürnberg;Fischbach;Hartstr.;18;";"VW;Versorgungsleitung;(37)Fischbach;in Betrieb;01.01.2000;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;100;PN 16;44.100 m;43.984 m;BP:OK ÜP:OK  NL:OK ;;;";658651.898 m;5476173.047 m;;;4122549;49.417531;11.187503;;
Versorgungsleitung;15.05.19;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;nein;;;80;PN 16;(Fl) Flansch;2019;90475;Nürnberg;Altenfurt;Hermann-Kolb-Str.;504784900002;51;;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;15.05.2019;80";"(OH) Überflurhydrant;N-ERGIE;30926002;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Hermann-Kolb-Str.;51;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;15.05.2019;(HOB) Hoher Bühl;90*8.2 PE-100-RC;80;PN 10;7.100 m;8.338 m;BP:OK ÜP:OK  NL:OK ;;;";657984.717 m;5474273.032 m;;;30926002;49.400626;11.177555;;
Versorgungsleitung;08.05.14;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;;;80;PN 16;(Fl) Flansch;2014;90475;Nürnberg;Moorenbrunn;Grazer Str.;504056500014;19;;;Einfamilienhaus;"VW;Versorgungsleitung;in Betrieb;08.05.2014;80";"(UH) Unterflurhydrant;N-ERGIE;25112555;(36)Altenfurt/Moorenbrunn";"Nürnberg;Moorenbrunn;Grazer Str.;19;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1972;(HOB) Hoher Bühl;(GG) Grauguß;80;PN 10;109.200 m;109.780 m;BP:OK ÜP:OK  NL:OK ;;;";657608.033 m;5473985.355 m;;;25112555;49.398138;11.172252;;
Hydrantenleitung;21.01.11;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(OH) Überflurhydrant;nein;259,406;Leistung der Hydranten nicht aufsummieren! ;100;PN 16;(Fl) Flansch;2011;90475;Nürnberg;Altenfurt;Sprottauer Str.;509874100004;71;;;Lagergebäude;"VW;Hydrantenleitung;in Betrieb;01.01.2011;100";"(OH) Überflurhydrant;N-ERGIE;2688493;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Sprottauer Str.;71;";"VW;Hydrantenleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1957;(HOB) Hoher Bühl;(GG) Grauguß;100;PN 10;1.400 m;1.427 m;BP:OK ÜP:OK  NL:OK ;;;";657311.017 m;5475580.837 m;;;2688493;49.412556;11.168794;;
Versorgungsleitung;23.04.14;N-ERGIE;(36)Altenfurt/Moorenbrunn;(HOB) Hoher Bühl;(UH) Unterflurhydrant;nein;55,875;Leistung der Hydranten nicht aufsummieren!;80;PN 16;(Fl) Flansch;2014;90475;Nürnberg;Altenfurt;Hohenstaufenweg;505020100001;3;;;Zweifamilienhaus;"VW;Versorgungsleitung;in Betrieb;23.04.2014;80";"(UH) Unterflurhydrant;N-ERGIE;24770412;(36)Altenfurt/Moorenbrunn";"Nürnberg;Altenfurt;Hohenstaufenweg;3;";"VW;Versorgungsleitung;(36)Altenfurt/Moorenbrunn;in Betrieb;01.01.1949;(HOB) Hoher Bühl;(GG) Grauguß;80;PN 10;112.900 m;112.907 m;BP:OK ÜP:N.OK  NL:OK ;;;";658065.887 m;5474246.251 m;;;24770412;49.400365;11.178662;;
Hydrantenleitung;01.01.81;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;60,563;Leistung der Hydranten nicht aufsummieren! ;100;PN 16;(Fl) Flansch;1981;90475;Nürnberg;Fischbach;Am Wolfshof;501040900002;15;;;Zweifamilienhaus;"VW;Hydrantenleitung;in Betrieb;01.01.1981;100";"(OH) Überflurhydrant;N-ERGIE;2794327;(37)Fischbach";"Nürnberg;Fischbach;Am Wolfshof;15;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;01.01.1979;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;100;PN 16;2.100 m;2.118 m;BP:OK ÜP:OK  NL:OK ;;;";658150.901 m;5476974.695 m;;;2794327;49.424867;11.180920;;
Hydrantenleitung;01.01.99;N-ERGIE;(37)Fischbach;(HOB) Hoher Bühl;(OH) Überflurhydrant;ja;123,375;Leistung der Hydranten nicht aufsummieren! ;80;PN 16;(Fl) Flansch;1999;90475;Nürnberg;Fischbach;Puschkinstr.;508558400008;8;;;Zweifamilienhaus;"VW;Hydrantenleitung;in Betrieb;01.01.1999;80";"(OH) Überflurhydrant;N-ERGIE;3813416;(37)Fischbach";"Nürnberg;Fischbach;Puschkinstr.;8;";"VW;Hydrantenleitung;(37)Fischbach;in Betrieb;01.01.1999;(HOB) Hoher Bühl;(GGG) duktiles Gußeisen ZM;80;PN 16;4.216 m;3.402 m;BP:OK ÜP:OK  NL:OK ;;;";658811.822 m;5476114.792 m;;;3813416;49.416966;11.189683;;
